book_id,original_title,authors,genre,original_publication_year,image_url
175,The Last Olympian,Rick Riordan,fantasy|fiction|romance|paranormal|ebooks|contemporary,2009.0,https://images.gr-assets.com/books/1327924597m/4502507.jpg
176,It,Stephen King,horror|fiction|fantasy|thriller|paranormal|mystery|suspense|classics|ebooks|contemporary,1986.0,https://images.gr-assets.com/books/1309376909m/18342.jpg
177,Преступление и наказание,Fyodor Dostoyevsky,fiction|philosophy|crime|mystery|psychology|classics|history,1866.0,https://images.gr-assets.com/books/1382846449m/7144.jpg
178,The Bell Jar,Sylvia Plath,classics|fiction|contemporary|nonfiction|ebooks|memoir|psychology,1963.0,https://images.gr-assets.com/books/1473890514m/6514.jpg
179,Angela's Ashes: A Memoir,Frank McCourt,memoir|biography|nonfiction|fiction|classics|history|contemporary,1996.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
180,Siddhartha,Hermann Hesse,classics|fiction|philosophy|religion|spirituality|history|ebooks|biography,1922.0,https://images.gr-assets.com/books/1428715580m/52036.jpg
181,In Cold Blood,Truman Capote,classics|nonfiction|crime|fiction|mystery|history|thriller|biography|suspense|horror|ebooks|contemporary|psychology,1965.0,https://images.gr-assets.com/books/1424931136m/168642.jpg
182,Beautiful Creatures,Kami Garcia,fantasy|paranormal|romance|fiction|ebooks|mystery|contemporary,2009.0,https://images.gr-assets.com/books/1327873282m/6304335.jpg
183,Clockwork Angel,Cassandra Clare,fantasy|paranormal|romance|fiction|mystery|ebooks,2010.0,https://images.gr-assets.com/books/1454962884m/7171637.jpg
184,Matilda,Roald Dahl,fiction|fantasy|contemporary|paranormal,1988.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
185,The Night Circus,Erin Morgenstern,fantasy|fiction|romance|paranormal|mystery|ebooks|contemporary,2011.0,https://images.gr-assets.com/books/1387124618m/9361589.jpg
186,The Other Boleyn Girl,Philippa Gregory,fiction|romance|history|classics|contemporary|ebooks,2001.0,https://images.gr-assets.com/books/1355932638m/37470.jpg
187,Uglies,Scott Westerfeld,fiction|fantasy|romance|ebooks,2005.0,https://images.gr-assets.com/books/1443904172m/24770.jpg
188,A Dance with Dragons,George R.R. Martin,fantasy|fiction|ebooks|contemporary,2011.0,https://images.gr-assets.com/books/1327885335m/10664113.jpg
189,The Lord of the Rings,J.R.R. Tolkien,fantasy|classics|fiction|ebooks,1955.0,https://images.gr-assets.com/books/1411114164m/33.jpg
190,Wild: From Lost to Found on the Pacific Crest Trail ,Cheryl Strayed,memoir|nonfiction|travel|biography|fiction|contemporary|ebooks,2012.0,https://images.gr-assets.com/books/1453189881m/12262741.jpg
191,Watchmen,Alan Moore,fiction|fantasy|classics|mystery|crime|manga|philosophy|contemporary|thriller,1987.0,https://images.gr-assets.com/books/1442239711m/472331.jpg
192,The Name of the Wind,Patrick Rothfuss,fantasy|fiction|ebooks|romance,2007.0,https://images.gr-assets.com/books/1472068073m/186074.jpg
193,Outliers: The Story of Success,Malcolm Gladwell,nonfiction|psychology|business|history|ebooks|science|contemporary,2008.0,https://images.gr-assets.com/books/1344266315m/3228917.jpg
194,"Moby Dick; or, The Whale",Herman Melville,classics|fiction|ebooks|history|philosophy|fantasy,1851.0,https://images.gr-assets.com/books/1327940656m/153747.jpg
195,The Guernsey Literary and Potato Peel Pie Society,Mary Ann Shaffer,fiction|romance|history|contemporary|ebooks,2008.0,https://images.gr-assets.com/books/1351979318m/2728527.jpg
196,Fight Club,Chuck Palahniuk,fiction|contemporary|classics|thriller|mystery|crime|psychology|ebooks|philosophy|suspense|fantasy|horror,1996.0,https://images.gr-assets.com/books/1357128997m/5759.jpg
197,Dead Until Dark,Charlaine Harris,fantasy|paranormal|romance|fiction|mystery|horror|contemporary|ebooks|crime|thriller|suspense,2001.0,https://images.gr-assets.com/books/1468560853m/301082.jpg
198,The Color Purple,Alice Walker,fiction|classics|ebooks|history,1982.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
199,Marley & Me: Life and Love with the World's Worst Dog,John Grogan,nonfiction|memoir|biography|fiction|contemporary|romance,2005.0,https://images.gr-assets.com/books/1308858322m/12691.jpg
200,Ten Little Niggers,Agatha Christie,mystery|classics|fiction|crime|thriller|suspense|horror|ebooks,1939.0,https://images.gr-assets.com/books/1391120695m/16299.jpg
201,The Lost Symbol,Dan Brown,fiction|mystery|thriller|suspense|crime|contemporary|history|religion|ebooks|fantasy,2009.0,https://images.gr-assets.com/books/1358274396m/6411961.jpg
202,"Hush, Hush",Becca Fitzpatrick,fantasy|paranormal|romance|fiction|mystery|ebooks|contemporary,2009.0,https://images.gr-assets.com/books/1358261334m/6339664.jpg
203,Beautiful Disaster,Jamie McGuire,romance|contemporary|fiction|ebooks,2011.0,https://images.gr-assets.com/books/1358259032m/11505797.jpg
204,A Christmas Carol,Charles Dickens,classics|fiction|fantasy|ebooks|paranormal,1843.0,https://images.gr-assets.com/books/1406512317m/5326.jpg
205,Interview with the Vampire,Anne Rice,fantasy|horror|fiction|paranormal|classics|romance|contemporary|ebooks|mystery|thriller|suspense,1976.0,https://images.gr-assets.com/books/1380631642m/43763.jpg
206,The Selection,Kiera Cass,romance|fantasy|fiction|ebooks,2012.0,https://images.gr-assets.com/books/1322103400m/10507293.jpg
207,One for the Money,Janet Evanovich,mystery|fiction|romance|crime|contemporary|suspense|thriller|ebooks,1994.0,https://images.gr-assets.com/books/1316730230m/6853.jpg
208,The Immortal Life of Henrietta Lacks,Rebecca Skloot,nonfiction|science|biography|history|memoir|fiction|ebooks|contemporary,2010.0,https://images.gr-assets.com/books/1327878144m/6493208.jpg
209,The Silence of the Lambs,Thomas Harris,horror|fiction|thriller|mystery|crime|suspense|classics|contemporary|psychology|ebooks,1988.0,https://images.gr-assets.com/books/1390426249m/23807.jpg
210,,Richelle Mead,contemporary|horror,2007.0,https://images.gr-assets.com/books/1361098973m/345627.jpg
211,Blink: The Power of Thinking Without Thinking,Malcolm Gladwell,psychology|nonfiction|business|science|philosophy|ebooks|fiction,2005.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
212,Atonement,Ian McEwan,romance|classics|fiction|history|mystery|contemporary,2001.0,https://images.gr-assets.com/books/1320449708m/6867.jpg
213,Die Verwandlung,Franz Kafka,classics|fiction|fantasy|philosophy|horror|ebooks,1915.0,https://images.gr-assets.com/books/1359061917m/485894.jpg
214,The Titan's Curse,Rick Riordan,fantasy|fiction|paranormal|ebooks|romance|contemporary|mystery,2007.0,https://images.gr-assets.com/books/1361038385m/561456.jpg
215,,Ernest Cline,fiction|fantasy|ebooks|contemporary|thriller|romance|mystery,2011.0,https://images.gr-assets.com/books/1500930947m/9969571.jpg
216,The Art of Racing in the Rain,Garth Stein,fiction|contemporary|philosophy|ebooks|fantasy|sports|memoir,2006.0,https://images.gr-assets.com/books/1377206302m/3153910.jpg
217,"The Devil in the White City: Murder, Magic, and Madness at the Fair that Changed America",Erik Larson,history|nonfiction|crime|mystery|fiction|biography|horror|thriller|suspense|ebooks,2003.0,https://images.gr-assets.com/books/1312066724m/21996.jpg
218,Bared to You,Sylvia Day,romance|contemporary|fiction|ebooks,2012.0,https://images.gr-assets.com/books/1477803272m/13572249.jpg
219,The Chronicles of Narnia,C.S. Lewis,religion|fiction,1956.0,https://images.gr-assets.com/books/1449868701m/11127.jpg
220,Twilight: The Complete Illustrated Movie Companion,Mark Cotta Vaz,fantasy|paranormal|romance|fiction|nonfiction|horror,,https://images.gr-assets.com/books/1352539022m/3609760.jpg
221,"A Child Called ""It"": One Child's Courage to Survive",Dave Pelzer,nonfiction|memoir|psychology|biography|fiction|contemporary|classics|horror,1995.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
222,The Bourne Identity,Robert Ludlum,fiction|thriller|mystery|suspense|crime|contemporary|ebooks|classics,1980.0,https://images.gr-assets.com/books/1335860740m/7869.jpg
223,Artemis Fowl,Eoin Colfer,fantasy|fiction|paranormal|crime|mystery|ebooks|contemporary,2001.0,https://images.gr-assets.com/books/1327945104m/249747.jpg
224,Fallen,Lauren Kate,fantasy|romance|paranormal|fiction|ebooks|mystery|contemporary,2009.0,https://images.gr-assets.com/books/1440619649m/6487308.jpg
225,East of Eden  ,John Steinbeck,classics|fiction|history,1952.0,https://images.gr-assets.com/books/1441547516m/4406.jpg
226,Dark Places,Gillian Flynn,mystery|fiction|thriller|crime|suspense|contemporary|horror|ebooks,2009.0,https://images.gr-assets.com/books/1354988288m/5886881.jpg
227,The Client,John Grisham,fiction|mystery|thriller|suspense|crime|contemporary|ebooks,1993.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
228,The Nanny Diaries,Emma McLaughlin,fiction|contemporary|romance|memoir,2002.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
229,Alice's Adventures in Wonderland,Lewis Carroll,classics|fantasy|fiction|ebooks|poetry,1865.0,https://images.gr-assets.com/books/1327872220m/24213.jpg
230,Persuasion,Jane Austen,classics|fiction|romance|ebooks,1817.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
231,Elle s'appelait Sarah,Tatiana de Rosnay,fiction|history|contemporary|mystery|ebooks,2007.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
232,The Gunslinger,Stephen King,fantasy|fiction|horror|thriller|mystery|ebooks|paranormal|classics|suspense,1982.0,https://images.gr-assets.com/books/1375776480m/43615.jpg
233,El amor en los tiempos del cólera,Gabriel García Márquez,fiction|classics|romance|history|fantasy|ebooks,1985.0,https://images.gr-assets.com/books/1327124987m/9712.jpg
234,Speak,Laurie Halse Anderson,fiction|contemporary|classics|psychology|ebooks,1999.0,https://images.gr-assets.com/books/1310121762m/439288.jpg
235,The Husband's Secret ,Liane Moriarty,mystery|fiction|suspense|ebooks|thriller|contemporary,2013.0,https://images.gr-assets.com/books/1460577225m/17802724.jpg
236,Into Thin Air: A Personal Account of the Mt. Everest Disaster,Jon Krakauer,nonfiction|memoir|travel|biography|history|sports|thriller|suspense|classics|contemporary|ebooks,1997.0,https://images.gr-assets.com/books/1463384482m/1898.jpg
237,Carrie,Stephen King,horror|fiction|paranormal|fantasy|classics|thriller|suspense|mystery|ebooks|contemporary,1974.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
238,Running with Scissors,Augusten Burroughs,memoir|nonfiction|biography|fiction|psychology|contemporary,2002.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
239,World War Z: An Oral History of the Zombie War,Max Brooks,horror|fiction|fantasy|thriller|paranormal|ebooks|contemporary|suspense|science|history,2006.0,https://images.gr-assets.com/books/1386328204m/8908.jpg
240,Inferno,Dan Brown,fiction|mystery|thriller|suspense|crime|contemporary|history|ebooks|art|fantasy|religion,2013.0,https://images.gr-assets.com/books/1397093185m/17212231.jpg
241,Number the Stars,Lois Lowry,fiction|classics|history,1989.0,https://images.gr-assets.com/books/1370917812m/47281.jpg
242,Along Came a Spider,James Patterson,mystery|fiction|thriller|crime|suspense|ebooks|contemporary|horror,1993.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
243,Misery,Stephen King,horror|fiction|thriller|suspense|mystery|crime|contemporary|classics|ebooks|fantasy,1987.0,https://images.gr-assets.com/books/1270545451m/10614.jpg
244,Sharp Objects,Gillian Flynn,mystery|fiction|thriller|crime|suspense|contemporary|horror|ebooks|psychology,2006.0,https://images.gr-assets.com/books/1423241485m/66559.jpg
245,Bridge to Terabithia,Katherine Paterson,fiction|fantasy|classics|contemporary,1977.0,https://images.gr-assets.com/books/1327880087m/2839.jpg
246,Marked,P.C. Cast,fantasy|paranormal|romance|fiction|ebooks|horror|mystery|contemporary,2007.0,https://images.gr-assets.com/books/1317067002m/30183.jpg
247,The 7 Habits of Highly Effective People,Stephen R. Covey,business|nonfiction|psychology|philosophy|ebooks|classics,1989.0,https://images.gr-assets.com/books/1421842784m/36072.jpg
248,A Midsummer Night's Dream,William Shakespeare,classics|fiction|fantasy|romance|poetry|ebooks,1595.0,https://images.gr-assets.com/books/1327874534m/1622.jpg
249,Extremely Loud and Incredibly Close,Jonathan Safran Foer,fiction|contemporary|mystery|ebooks|classics,2005.0,https://images.gr-assets.com/books/1327879967m/4588.jpg
250,Wonder,R.J. Palacio,fiction|contemporary|ebooks,2012.0,https://images.gr-assets.com/books/1309285027m/11387515.jpg
251,The Cat in the Hat,Dr. Seuss,fiction|poetry|fantasy,1957.0,https://images.gr-assets.com/books/1468890477m/233093.jpg
252,Cinder,Marissa Meyer,fantasy|romance|fiction|paranormal|ebooks,2012.0,https://images.gr-assets.com/books/1470056948m/11235712.jpg
253,The Cuckoo's Calling,Robert Galbraith,mystery|fiction|crime|thriller|contemporary|suspense|ebooks,2013.0,https://images.gr-assets.com/books/1358716559m/16160797.jpg
254,Shiver,Maggie Stiefvater,romance|fiction|fantasy|contemporary|ebooks|paranormal,2009.0,https://images.gr-assets.com/books/1409283154m/6068551.jpg
255,Atlas Shrugged,Ayn Rand,fiction|classics|philosophy|business|contemporary|fantasy|romance|mystery|ebooks|science,1957.0,https://images.gr-assets.com/books/1405868167m/662.jpg
256,Three Cups of Tea ,Greg Mortenson,nonfiction|memoir|biography|travel|fiction|history|contemporary|religion,2006.0,https://images.gr-assets.com/books/1395407074m/49436.jpg
257,,Jane Carruth,classics|fantasy|fiction|ebooks,1865.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
258,La sombra del viento,Carlos Ruiz Zafón,fiction|mystery|fantasy|romance|thriller|contemporary|suspense|classics|history|crime|ebooks,2001.0,https://images.gr-assets.com/books/1344545047m/1232.jpg
259,The Scorch Trials,James Dashner,fiction|fantasy|mystery|ebooks|thriller|romance|suspense,2010.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
260,How to Win Friends and Influence People,Dale Carnegie,nonfiction|classics|philosophy|business|psychology|ebooks,1936.0,https://images.gr-assets.com/books/1442726934m/4865.jpg
261,Under the Tuscan Sun,Frances Mayes,travel|memoir|fiction|nonfiction|romance|biography|contemporary|classics|cookbooks,1996.0,https://images.gr-assets.com/books/1320524083m/480479.jpg
262,Big Little Lies,Liane Moriarty,mystery|contemporary|fiction|suspense|crime|ebooks|romance,2014.0,https://images.gr-assets.com/books/1492239430m/19486412.jpg
263,Ella Enchanted,Gail Carson Levine,fantasy|fiction|romance|classics,1997.0,https://images.gr-assets.com/books/1410727190m/24337.jpg
264,The Sun Also Rises,Ernest Hemingway,classics|fiction|travel|romance|history,1926.0,https://images.gr-assets.com/books/1331828228m/3876.jpg
265,A Tree Grows In Brooklyn ,Betty  Smith,classics|fiction|history|ebooks|contemporary|memoir,1943.0,https://images.gr-assets.com/books/1327883484m/14891.jpg
266,Kiss the Girls,James Patterson,mystery|fiction|thriller|crime|suspense|ebooks|horror|contemporary,1995.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
267,The Nightingale,Kristin Hannah,fiction|history|romance|ebooks|contemporary,2015.0,https://images.gr-assets.com/books/1451446316m/21853621.jpg
268,Never Let Me Go,Kazuo Ishiguro,fiction|contemporary|romance|fantasy|classics|ebooks|mystery|science,2005.0,https://images.gr-assets.com/books/1353048590m/6334.jpg
269,"PS, I Love You",Cecelia Ahern,romance|fiction|contemporary|ebooks,2003.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
270,Rebecca,Daphne du Maurier,classics|fiction|mystery|romance|suspense|thriller|horror|crime,1938.0,https://images.gr-assets.com/books/1327871977m/12873.jpg
271,Flowers for Algernon,Daniel Keyes,fiction|classics|psychology|fantasy|contemporary|science|ebooks|romance|philosophy,1966.0,https://images.gr-assets.com/books/1367141311m/18373.jpg
272,Como agua para chocolate,Laura Esquivel,fiction|romance|classics|fantasy|contemporary|cookbooks,1989.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
273,Snow Flower and the Secret Fan,Lisa See,fiction|history|contemporary|romance|ebooks,2005.0,https://images.gr-assets.com/books/1327880508m/1103.jpg
274,The Godfather,Mario Puzo,fiction|classics|crime|thriller|mystery|contemporary|suspense|ebooks,1969.0,https://images.gr-assets.com/books/1394988109m/22034.jpg
275,An Abundance of Katherines,John Green,contemporary|fiction|romance|ebooks,2006.0,https://images.gr-assets.com/books/1360206426m/49750.jpg
276,Foundation,Isaac Asimov,fiction|classics|fantasy|science|ebooks|philosophy,1951.0,https://images.gr-assets.com/books/1417900846m/29579.jpg
